Time,CAV_BAS:DesPer 1:Des Heat Mass Flow [kg/s],CAV_BAS:DesPer 1:Des Heat Cap [W],CAV_BAS:DesPer 1:Des Cool Mass Flow [kg/s],CAV_BAS:DesPer 1:Des Sens Cool Cap [W],CAV_BAS:DesPer 1:Des Tot Cool Cap [W],CAV_BAS:DesPer 2:Des Heat Mass Flow [kg/s],CAV_BAS:DesPer 2:Des Heat Cap [W],CAV_BAS:DesPer 2:Des Cool Mass Flow [kg/s],CAV_BAS:DesPer 2:Des Sens Cool Cap [W],CAV_BAS:DesPer 2:Des Tot Cool Cap [W],VAV_BOT WITH REHEAT:DesPer 1:Des Heat Mass Flow [kg/s],VAV_BOT WITH REHEAT:DesPer 1:Des Heat Cap [W],VAV_BOT WITH REHEAT:DesPer 1:Des Cool Mass Flow [kg/s],VAV_BOT WITH REHEAT:DesPer 1:Des Sens Cool Cap [W],VAV_BOT WITH REHEAT:DesPer 1:Des Tot Cool Cap [W],VAV_BOT WITH REHEAT:DesPer 2:Des Heat Mass Flow [kg/s],VAV_BOT WITH REHEAT:DesPer 2:Des Heat Cap [W],VAV_BOT WITH REHEAT:DesPer 2:Des Cool Mass Flow [kg/s],VAV_BOT WITH REHEAT:DesPer 2:Des Sens Cool Cap [W],VAV_BOT WITH REHEAT:DesPer 2:Des Tot Cool Cap [W],VAV_MID WITH REHEAT:DesPer 1:Des Heat Mass Flow [kg/s],VAV_MID WITH REHEAT:DesPer 1:Des Heat Cap [W],VAV_MID WITH REHEAT:DesPer 1:Des Cool Mass Flow [kg/s],VAV_MID WITH REHEAT:DesPer 1:Des Sens Cool Cap [W],VAV_MID WITH REHEAT:DesPer 1:Des Tot Cool Cap [W],VAV_MID WITH REHEAT:DesPer 2:Des Heat Mass Flow [kg/s],VAV_MID WITH REHEAT:DesPer 2:Des Heat Cap [W],VAV_MID WITH REHEAT:DesPer 2:Des Cool Mass Flow [kg/s],VAV_MID WITH REHEAT:DesPer 2:Des Sens Cool Cap [W],VAV_MID WITH REHEAT:DesPer 2:Des Tot Cool Cap [W],VAV_TOP WITH REHEAT:DesPer 1:Des Heat Mass Flow [kg/s],VAV_TOP WITH REHEAT:DesPer 1:Des Heat Cap [W],VAV_TOP WITH REHEAT:DesPer 1:Des Cool Mass Flow [kg/s],VAV_TOP WITH REHEAT:DesPer 1:Des Sens Cool Cap [W],VAV_TOP WITH REHEAT:DesPer 1:Des Tot Cool Cap [W],VAV_TOP WITH REHEAT:DesPer 2:Des Heat Mass Flow [kg/s],VAV_TOP WITH REHEAT:DesPer 2:Des Heat Cap [W],VAV_TOP WITH REHEAT:DesPer 2:Des Cool Mass Flow [kg/s],VAV_TOP WITH REHEAT:DesPer 2:Des Sens Cool Cap [W],VAV_TOP WITH REHEAT:DesPer 2:Des Tot Cool Cap [W],AIRLOOP DATACENTER BASEMENT:DesPer 1:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER BASEMENT:DesPer 1:Des Heat Cap [W],AIRLOOP DATACENTER BASEMENT:DesPer 1:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER BASEMENT:DesPer 1:Des Sens Cool Cap [W],AIRLOOP DATACENTER BASEMENT:DesPer 1:Des Tot Cool Cap [W],AIRLOOP DATACENTER BASEMENT:DesPer 2:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER BASEMENT:DesPer 2:Des Heat Cap [W],AIRLOOP DATACENTER BASEMENT:DesPer 2:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER BASEMENT:DesPer 2:Des Sens Cool Cap [W],AIRLOOP DATACENTER BASEMENT:DesPer 2:Des Tot Cool Cap [W],AIRLOOP DATACENTER BOT:DesPer 1:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER BOT:DesPer 1:Des Heat Cap [W],AIRLOOP DATACENTER BOT:DesPer 1:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER BOT:DesPer 1:Des Sens Cool Cap [W],AIRLOOP DATACENTER BOT:DesPer 1:Des Tot Cool Cap [W],AIRLOOP DATACENTER BOT:DesPer 2:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER BOT:DesPer 2:Des Heat Cap [W],AIRLOOP DATACENTER BOT:DesPer 2:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER BOT:DesPer 2:Des Sens Cool Cap [W],AIRLOOP DATACENTER BOT:DesPer 2:Des Tot Cool Cap [W],AIRLOOP DATACENTER MID:DesPer 1:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER MID:DesPer 1:Des Heat Cap [W],AIRLOOP DATACENTER MID:DesPer 1:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER MID:DesPer 1:Des Sens Cool Cap [W],AIRLOOP DATACENTER MID:DesPer 1:Des Tot Cool Cap [W],AIRLOOP DATACENTER MID:DesPer 2:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER MID:DesPer 2:Des Heat Cap [W],AIRLOOP DATACENTER MID:DesPer 2:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER MID:DesPer 2:Des Sens Cool Cap [W],AIRLOOP DATACENTER MID:DesPer 2:Des Tot Cool Cap [W],AIRLOOP DATACENTER TOP:DesPer 1:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER TOP:DesPer 1:Des Heat Cap [W],AIRLOOP DATACENTER TOP:DesPer 1:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER TOP:DesPer 1:Des Sens Cool Cap [W],AIRLOOP DATACENTER TOP:DesPer 1:Des Tot Cool Cap [W],AIRLOOP DATACENTER TOP:DesPer 2:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER TOP:DesPer 2:Des Heat Cap [W],AIRLOOP DATACENTER TOP:DesPer 2:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER TOP:DesPer 2:Des Sens Cool Cap [W],AIRLOOP DATACENTER TOP:DesPer 2:Des Tot Cool Cap [W]
07:00:00,1.444241E+00,8.402782E+04,1.444241E+00,0.000000E+00,0.000000E+00,1.444241E+00,2.839821E+04,3.222660E+00,3.353076E+04,2.188642E+04,2.107586E+00,6.501726E+04,1.832643E+00,0.000000E+00,0.000000E+00,1.832643E+00,0.000000E+00,6.208265E+00,6.629396E+04,4.608029E+04,3.013670E+01,7.176102E+05,1.832643E+01,0.000000E+00,0.000000E+00,1.832643E+01,0.000000E+00,5.638333E+01,5.909127E+05,3.788486E+05,4.210449E+00,6.517751E+04,1.832643E+00,0.000000E+00,0.000000E+00,1.832643E+00,0.000000E+00,5.218891E+00,5.379137E+04,3.194394E+04,4.072141E-01,2.369225E+04,5.772191E+00,6.399060E+04,5.836676E+04,4.072141E-01,8.007080E+03,2.549382E+01,3.610836E+05,3.615712E+05,1.881160E-02,1.094484E+03,1.881160E-02,0.000000E+00,0.000000E+00,1.881160E-02,3.698939E+02,5.411211E-01,7.597098E+03,7.502180E+03,1.881160E-01,1.094484E+04,1.881160E-01,0.000000E+00,0.000000E+00,1.881160E-01,3.698939E+03,5.142484E+00,7.213652E+04,7.113778E+04,1.881160E-02,1.094484E+03,1.881160E-02,0.000000E+00,0.000000E+00,1.881160E-02,3.698939E+02,5.097550E-01,7.149535E+03,7.048832E+03
07:15:00,1.444241E+00,8.402782E+04,1.444241E+00,0.000000E+00,0.000000E+00,1.444241E+00,2.748537E+04,3.964620E+00,4.351420E+04,3.379854E+04,2.339810E+00,7.218118E+04,1.832643E+00,0.000000E+00,0.000000E+00,1.832643E+00,0.000000E+00,7.341774E+00,8.157403E+04,6.369264E+04,3.276773E+01,7.003702E+05,1.832643E+01,0.000000E+00,0.000000E+00,1.832643E+01,0.000000E+00,6.745263E+01,7.410659E+05,5.526910E+05,5.049653E+00,5.944913E+04,1.832643E+00,0.000000E+00,0.000000E+00,1.832643E+00,0.000000E+00,6.311914E+00,6.868227E+04,4.918993E+04,4.072141E-01,2.369225E+04,5.771648E+00,6.398285E+04,5.835891E+04,4.072141E-01,7.749698E+03,2.549304E+01,3.613298E+05,3.618214E+05,1.881160E-02,1.094484E+03,1.881160E-02,0.000000E+00,0.000000E+00,1.881160E-02,3.580039E+02,5.395531E-01,7.586614E+03,7.491597E+03,1.881160E-01,1.094484E+04,1.881160E-01,0.000000E+00,0.000000E+00,1.881160E-01,3.580039E+03,5.128865E+00,7.206108E+04,7.106172E+04,1.881160E-02,1.094484E+03,1.881160E-02,0.000000E+00,0.000000E+00,1.881160E-02,3.580039E+02,5.084392E-01,7.142650E+03,7.041893E+03
07:30:00,1.444241E+00,8.402782E+04,1.444241E+00,0.000000E+00,0.000000E+00,1.444241E+00,2.657253E+04,4.533328E+00,5.074202E+04,4.186734E+04,2.498463E+00,7.557044E+04,1.832643E+00,0.000000E+00,0.000000E+00,1.832643E+00,0.000000E+00,8.242560E+00,9.291973E+04,7.586625E+04,3.466668E+01,6.850018E+05,1.832643E+01,0.000000E+00,0.000000E+00,1.832643E+01,0.000000E+00,7.611321E+01,8.517147E+05,6.734475E+05,5.594489E+00,5.442684E+04,1.832643E+00,0.000000E+00,0.000000E+00,1.832643E+00,0.000000E+00,7.167214E+00,7.972172E+04,6.137038E+04,4.072141E-01,2.369225E+04,5.771247E+00,6.397713E+04,5.835312E+04,4.072141E-01,7.492316E+03,2.549212E+01,3.615740E+05,3.620696E+05,1.881160E-02,1.094484E+03,1.881160E-02,0.000000E+00,0.000000E+00,1.881160E-02,3.461140E+02,5.380512E-01,7.577073E+03,7.481968E+03,1.881160E-01,1.094484E+04,1.881160E-01,0.000000E+00,0.000000E+00,1.881160E-01,3.461140E+03,5.115590E+00,7.199056E+04,7.099064E+04,1.881160E-02,1.094484E+03,1.881160E-02,0.000000E+00,0.000000E+00,1.881160E-02,3.461140E+02,5.072038E-01,7.136912E+03,7.036117E+03
07:45:00,1.444241E+00,8.402782E+04,1.444241E+00,0.000000E+00,0.000000E+00,1.444241E+00,2.565969E+04,4.828447E+00,5.431668E+04,4.548458E+04,2.504323E+00,7.557270E+04,1.832643E+00,0.000000E+00,0.000000E+00,1.832643E+00,0.000000E+00,8.730206E+00,9.868446E+04,8.155681E+04,3.490437E+01,6.783965E+05,1.832643E+01,0.000000E+00,0.000000E+00,1.832643E+01,0.000000E+00,8.069636E+01,9.075852E+05,7.301769E+05,5.587280E+00,5.269651E+04,1.832643E+00,0.000000E+00,0.000000E+00,1.832643E+00,0.000000E+00,7.632037E+00,8.550916E+04,6.737784E+04,4.072141E-01,2.369225E+04,5.771008E+00,6.397371E+04,5.834966E+04,4.072141E-01,7.234934E+03,2.549089E+01,3.618138E+05,3.623133E+05,1.881160E-02,1.094484E+03,1.881160E-02,0.000000E+00,0.000000E+00,1.881160E-02,3.342240E+02,5.364308E-01,7.565841E+03,7.470626E+03,1.881160E-01,1.094484E+04,1.881160E-01,0.000000E+00,0.000000E+00,1.881160E-01,3.342240E+03,5.101143E+00,7.190332E+04,7.090262E+04,1.881160E-02,1.094484E+03,1.881160E-02,0.000000E+00,0.000000E+00,1.881160E-02,3.342240E+02,5.059187E-01,7.130464E+03,7.029621E+03
08:00:00,1.444241E+00,8.402782E+04,1.444241E+00,0.000000E+00,0.000000E+00,1.444241E+00,2.474685E+04,5.245763E+00,5.953603E+04,5.089428E+04,2.619603E+00,7.583407E+04,1.832643E+00,0.000000E+00,0.000000E+00,1.832643E+00,0.000000E+00,9.372989E+00,1.066588E+05,8.969785E+04,3.598827E+01,6.671349E+05,1.832643E+01,0.000000E+00,0.000000E+00,1.832643E+01,0.000000E+00,8.689460E+01,9.858621E+05,8.110541E+05,5.911893E+00,4.938892E+04,1.832643E+00,0.000000E+00,0.000000E+00,1.832643E+00,0.000000E+00,8.271735E+00,9.365292E+04,7.587399E+04,4.072141E-01,2.369225E+04,5.770952E+00,6.397292E+04,5.834886E+04,4.072141E-01,6.977552E+03,2.548931E+01,3.620488E+05,3.625521E+05,1.881160E-02,1.094484E+03,1.881160E-02,0.000000E+00,0.000000E+00,1.881160E-02,3.223340E+02,5.346761E-01,7.552695E+03,7.457346E+03,1.881160E-01,1.094484E+04,1.881160E-01,0.000000E+00,0.000000E+00,1.881160E-01,3.223340E+03,5.085478E+00,7.179869E+04,7.079700E+04,1.881160E-02,1.094484E+03,1.881160E-02,0.000000E+00,0.000000E+00,1.881160E-02,3.223340E+02,5.045882E-01,7.123369E+03,7.022470E+03
08:15:00,1.444241E+00,8.402782E+04,1.444241E+00,0.000000E+00,0.000000E+00,1.444241E+00,2.372661E+04,5.571541E+00,6.369937E+04,5.524958E+04,2.676202E+00,7.590214E+04,1.832643E+00,0.000000E+00,0.000000E+00,1.832643E+00,0.000000E+00,9.885491E+00,1.131699E+05,9.647589E+04,3.658108E+01,6.598078E+05,1.832643E+01,0.000000E+00,0.000000E+00,1.832643E+01,0.000000E+00,9.175369E+01,1.049045E+06,8.771296E+05,6.048341E+00,4.750631E+04,1.832643E+00,0.000000E+00,0.000000E+00,1.832643E+00,0.000000E+00,8.786189E+00,1.003738E+05,8.292602E+04,4.072141E-01,2.369225E+04,5.771065E+00,6.397454E+04,5.835049E+04,4.072141E-01,6.689889E+03,2.548751E+01,3.623107E+05,3.628183E+05,1.881160E-02,1.094484E+03,1.881160E-02,0.000000E+00,0.000000E+00,1.881160E-02,3.090452E+02,5.329251E-01,7.540999E+03,7.445539E+03,1.881160E-01,1.094484E+04,1.881160E-01,0.000000E+00,0.000000E+00,1.881160E-01,3.090452E+03,5.069791E+00,7.170775E+04,7.070528E+04,1.881160E-02,1.094484E+03,1.881160E-02,0.000000E+00,0.000000E+00,1.881160E-02,3.090452E+02,5.033294E-01,7.118697E+03,7.017777E+03
08:30:00,1.444241E+00,8.402782E+04,1.444241E+00,0.000000E+00,0.000000E+00,1.444241E+00,2.270638E+04,5.905975E+00,6.785690E+04,5.978861E+04,2.745985E+00,7.594456E+04,1.832643E+00,0.000000E+00,0.000000E+00,1.832643E+00,0.000000E+00,1.039723E+01,1.195118E+05,1.032934E+05,3.729089E+01,6.512971E+05,1.832643E+01,0.000000E+00,0.000000E+00,1.832643E+01,0.000000E+00,9.659716E+01,1.110512E+06,9.433328E+05,6.222918E+00,4.526785E+04,1.832643E+00,0.000000E+00,0.000000E+00,1.832643E+00,0.000000E+00,9.310071E+00,1.070381E+05,9.008672E+04,4.072141E-01,2.369225E+04,5.771313E+00,6.397808E+04,5.835408E+04,4.072141E-01,6.402227E+03,2.548553E+01,3.625701E+05,3.630820E+05,1.881160E-02,1.094484E+03,1.881160E-02,0.000000E+00,0.000000E+00,1.881160E-02,2.957564E+02,5.312406E-01,7.530251E+03,7.434692E+03,1.881160E-01,1.094484E+04,1.881160E-01,0.000000E+00,0.000000E+00,1.881160E-01,2.957564E+03,5.054589E+00,7.162371E+04,7.062056E+04,1.881160E-02,1.094484E+03,1.881160E-02,0.000000E+00,0.000000E+00,1.881160E-02,2.957564E+02,5.021900E-01,7.115728E+03,7.014810E+03
08:45:00,1.444241E+00,8.402782E+04,1.444241E+00,0.000000E+00,0.000000E+00,1.444241E+00,2.168614E+04,5.762408E+00,6.650981E+04,5.823369E+04,2.652949E+00,7.581795E+04,1.832643E+00,0.000000E+00,0.000000E+00,1.832643E+00,0.000000E+00,1.022447E+01,1.179559E+05,1.015522E+05,3.614490E+01,6.576837E+05,1.832643E+01,0.000000E+00,0.000000E+00,1.832643E+01,0.000000E+00,9.468121E+01,1.094067E+06,9.247955E+05,5.819815E+00,4.768825E+04,1.832643E+00,0.000000E+00,0.000000E+00,1.832643E+00,0.000000E+00,9.176852E+00,1.061111E+05,8.896655E+04,4.072141E-01,2.369225E+04,5.771674E+00,6.398322E+04,5.835928E+04,4.072141E-01,6.114565E+03,2.548339E+01,3.628272E+05,3.633434E+05,1.881160E-02,1.094484E+03,1.881160E-02,0.000000E+00,0.000000E+00,1.881160E-02,2.824675E+02,5.296167E-01,7.520368E+03,7.424723E+03,1.881160E-01,1.094484E+04,1.881160E-01,0.000000E+00,0.000000E+00,1.881160E-01,2.824675E+03,5.039810E+00,7.154573E+04,7.054198E+04,1.881160E-02,1.094484E+03,1.881160E-02,0.000000E+00,0.000000E+00,1.881160E-02,2.824675E+02,5.011617E-01,7.114343E+03,7.013448E+03
09:00:00,1.444241E+00,8.402782E+04,1.444241E+00,0.000000E+00,0.000000E+00,1.444241E+00,2.066591E+04,5.806999E+00,6.791763E+04,5.974974E+04,2.649698E+00,7.581086E+04,1.832643E+00,0.000000E+00,0.000000E+00,1.832643E+00,0.000000E+00,1.031199E+01,1.204181E+05,1.041503E+05,3.580397E+01,6.601573E+05,1.832643E+01,0.000000E+00,0.000000E+00,1.832643E+01,0.000000E+00,9.544279E+01,1.117720E+06,9.498412E+05,5.726230E+00,4.834621E+04,1.832643E+00,0.000000E+00,0.000000E+00,1.832643E+00,0.000000E+00,9.324570E+00,1.092959E+05,9.232360E+04,4.072141E-01,2.369225E+04,5.772132E+00,6.398977E+04,5.836591E+04,4.072141E-01,5.826902E+03,2.548117E+01,3.630831E+05,3.636035E+05,1.881160E-02,1.094484E+03,1.881160E-02,0.000000E+00,0.000000E+00,1.881160E-02,2.691787E+02,5.281345E-01,7.512507E+03,7.416801E+03,1.881160E-01,1.094484E+04,1.881160E-01,0.000000E+00,0.000000E+00,1.881160E-01,2.691787E+03,5.026154E+00,7.148375E+04,7.047961E+04,1.881160E-02,1.094484E+03,1.881160E-02,0.000000E+00,0.000000E+00,1.881160E-02,2.691787E+02,5.003061E-01,7.115425E+03,7.014585E+03
09:15:00,1.444241E+00,8.402782E+04,1.444241E+00,0.000000E+00,0.000000E+00,1.444241E+00,1.975307E+04,5.743515E+00,6.810181E+04,5.988699E+04,2.612707E+00,7.575804E+04,1.832643E+00,0.000000E+00,0.000000E+00,1.832643E+00,0.000000E+00,1.026294E+01,1.213680E+05,1.050768E+05,3.521178E+01,6.650046E+05,1.832643E+01,0.000000E+00,0.000000E+00,1.832643E+01,0.000000E+00,9.478296E+01,1.125376E+06,9.571903E+05,5.528029E+00,4.996642E+04,1.832643E+00,0.000000E+00,0.000000E+00,1.832643E+00,0.000000E+00,9.334834E+00,1.109224E+05,9.395120E+04,4.072141E-01,2.369225E+04,5.772663E+00,6.399734E+04,5.837358E+04,4.072141E-01,5.569520E+03,2.547902E+01,3.633099E+05,3.638341E+05,1.881160E-02,1.094484E+03,1.881160E-02,0.000000E+00,0.000000E+00,1.881160E-02,2.572888E+02,5.269504E-01,7.507501E+03,7.411767E+03,1.881160E-01,1.094484E+04,1.881160E-01,0.000000E+00,0.000000E+00,1.881160E-01,2.572888E+03,5.014940E+00,7.144264E+04,7.043833E+04,1.881160E-02,1.094484E+03,1.881160E-02,0.000000E+00,0.000000E+00,1.881160E-02,2.572888E+02,4.997444E-01,7.119299E+03,7.018546E+03
09:30:00,1.444241E+00,8.402782E+04,1.444241E+00,0.000000E+00,0.000000E+00,1.444241E+00,1.884023E+04,5.700147E+00,6.852494E+04,6.028965E+04,2.589974E+00,7.572064E+04,1.832643E+00,0.000000E+00,0.000000E+00,1.832643E+00,0.000000E+00,1.024025E+01,1.226492E+05,1.063618E+05,3.477874E+01,6.685687E+05,1.832643E+01,0.000000E+00,0.000000E+00,1.832643E+01,0.000000E+00,9.438815E+01,1.136309E+06,9.680996E+05,5.379678E+00,5.118712E+04,1.832643E+00,0.000000E+00,0.000000E+00,1.832643E+00,0.000000E+00,9.378222E+00,1.129489E+05,9.600990E+04,4.072141E-01,2.369225E+04,5.773235E+00,6.400550E+04,5.838184E+04,4.072141E-01,5.312138E+03,2.547702E+01,3.635387E+05,3.640667E+05,1.881160E-02,1.094484E+03,1.881160E-02,0.000000E+00,0.000000E+00,1.881160E-02,2.453988E+02,5.260979E-01,7.507228E+03,7.411528E+03,1.881160E-01,1.094484E+04,1.881160E-01,0.000000E+00,0.000000E+00,1.881160E-01,2.453988E+03,5.006429E+00,7.144010E+04,7.043613E+04,1.881160E-02,1.094484E+03,1.881160E-02,0.000000E+00,0.000000E+00,1.881160E-02,2.453988E+02,4.994976E-01,7.127668E+03,7.027060E+03
09:45:00,1.444241E+00,8.402782E+04,1.444241E+00,0.000000E+00,0.000000E+00,1.444241E+00,1.792739E+04,5.663182E+00,6.902170E+04,6.077432E+04,2.572598E+00,7.568939E+04,1.832643E+00,0.000000E+00,0.000000E+00,1.832643E+00,0.000000E+00,1.022428E+01,1.240124E+05,1.077374E+05,3.442411E+01,6.714900E+05,1.832643E+01,0.000000E+00,0.000000E+00,1.832643E+01,0.000000E+00,9.407074E+01,1.148168E+06,9.800192E+05,5.254489E+00,5.221842E+04,1.832643E+00,0.000000E+00,0.000000E+00,1.832643E+00,0.000000E+00,9.434587E+00,1.151263E+05,9.822935E+04,4.072141E-01,2.369225E+04,5.773827E+00,6.401395E+04,5.839040E+04,4.072141E-01,5.054756E+03,2.547514E+01,3.637694E+05,3.643011E+05,1.881160E-02,1.094484E+03,1.881160E-02,0.000000E+00,0.000000E+00,1.881160E-02,2.335088E+02,5.255259E-01,7.510956E+03,7.415341E+03,1.881160E-01,1.094484E+04,1.881160E-01,0.000000E+00,0.000000E+00,1.881160E-01,2.335088E+03,5.000212E+00,7.147029E+04,7.046708E+04,1.881160E-02,1.094484E+03,1.881160E-02,0.000000E+00,0.000000E+00,1.881160E-02,2.335088E+02,4.995244E-01,7.139940E+03,7.039528E+03
10:00:00,1.444241E+00,8.402782E+04,1.444241E+00,0.000000E+00,0.000000E+00,1.444241E+00,1.701454E+04,5.628686E+00,6.954637E+04,6.129106E+04,2.558058E+00,7.566142E+04,1.832643E+00,0.000000E+00,0.000000E+00,1.832643E+00,0.000000E+00,1.020827E+01,1.253763E+05,1.091165E+05,3.411879E+01,6.740056E+05,1.832643E+01,0.000000E+00,0.000000E+00,1.832643E+01,0.000000E+00,9.376478E+01,1.160166E+06,9.921065E+05,5.144438E+00,5.312516E+04,1.832643E+00,0.000000E+00,0.000000E+00,1.832643E+00,0.000000E+00,9.496374E+00,1.173657E+05,1.005147E+05,4.072141E-01,2.369225E+04,5.774429E+00,6.402253E+04,5.839910E+04,4.072141E-01,4.797374E+03,2.547338E+01,3.640016E+05,3.645372E+05,1.881160E-02,1.094484E+03,1.881160E-02,0.000000E+00,0.000000E+00,1.881160E-02,2.216188E+02,5.251676E-01,7.517733E+03,7.422243E+03,1.881160E-01,1.094484E+04,1.881160E-01,0.000000E+00,0.000000E+00,1.881160E-01,2.216188E+03,4.995781E+00,7.152596E+04,7.052384E+04,1.881160E-02,1.094484E+03,1.881160E-02,0.000000E+00,0.000000E+00,1.881160E-02,2.216188E+02,4.997736E-01,7.155385E+03,7.055210E+03
10:15:00,1.444241E+00,8.402782E+04,1.444241E+00,0.000000E+00,0.000000E+00,1.444241E+00,1.620910E+04,5.595811E+00,6.998189E+04,6.171997E+04,2.545524E+00,7.563596E+04,1.832643E+00,0.000000E+00,0.000000E+00,1.832643E+00,0.000000E+00,1.018961E+01,1.265289E+05,1.102823E+05,3.384978E+01,6.762221E+05,1.832643E+01,0.000000E+00,0.000000E+00,1.832643E+01,0.000000E+00,9.344130E+01,1.170152E+06,1.002164E+06,5.046231E+00,5.393434E+04,1.832643E+00,0.000000E+00,0.000000E+00,1.832643E+00,0.000000E+00,9.559626E+00,1.194401E+05,1.026343E+05,4.072141E-01,2.369225E+04,5.775033E+00,6.403115E+04,5.840783E+04,4.072141E-01,4.570272E+03,2.547170E+01,3.642047E+05,3.647437E+05,1.881160E-02,1.094484E+03,1.881160E-02,0.000000E+00,0.000000E+00,1.881160E-02,2.111276E+02,5.249650E-01,7.525333E+03,7.429975E+03,1.881160E-01,1.094484E+04,1.881160E-01,0.000000E+00,0.000000E+00,1.881160E-01,2.111276E+03,4.992702E+00,7.158694E+04,7.058594E+04,1.881160E-02,1.094484E+03,1.881160E-02,0.000000E+00,0.000000E+00,1.881160E-02,2.111276E+02,5.001988E-01,7.171944E+03,7.072016E+03
10:30:00,1.444241E+00,8.402782E+04,1.444241E+00,0.000000E+00,0.000000E+00,1.444241E+00,1.540365E+04,5.564180E+00,7.043140E+04,6.216465E+04,2.534457E+00,7.561243E+04,1.832643E+00,0.000000E+00,0.000000E+00,1.832643E+00,0.000000E+00,1.016699E+01,1.276371E+05,1.114033E+05,3.360803E+01,6.782140E+05,1.832643E+01,0.000000E+00,0.000000E+00,1.832643E+01,0.000000E+00,9.308438E+01,1.179762E+06,1.011846E+06,4.957665E+00,5.466409E+04,1.832643E+00,0.000000E+00,0.000000E+00,1.832643E+00,0.000000E+00,9.621615E+00,1.215004E+05,1.047405E+05,4.072141E-01,2.369225E+04,5.775636E+00,6.403976E+04,5.841654E+04,4.072141E-01,4.343170E+03,2.547010E+01,3.644089E+05,3.649513E+05,1.881160E-02,1.094484E+03,1.881160E-02,0.000000E+00,0.000000E+00,1.881160E-02,2.006365E+02,5.248726E-01,7.534505E+03,7.439299E+03,1.881160E-01,1.094484E+04,1.881160E-01,0.000000E+00,0.000000E+00,1.881160E-01,2.006365E+03,4.990636E+00,7.166237E+04,7.066268E+04,1.881160E-02,1.094484E+03,1.881160E-02,0.000000E+00,0.000000E+00,1.881160E-02,2.006365E+02,5.007608E-01,7.190455E+03,7.090799E+03
10:45:00,1.444241E+00,8.402782E+04,1.444241E+00,0.000000E+00,0.000000E+00,1.444241E+00,1.459820E+04,5.533546E+00,7.089213E+04,6.262157E+04,2.524492E+00,7.559037E+04,1.832643E+00,0.000000E+00,0.000000E+00,1.832643E+00,0.000000E+00,1.013988E+01,1.286948E+05,1.124737E+05,3.338872E+01,6.800210E+05,1.832643E+01,0.000000E+00,0.000000E+00,1.832643E+01,0.000000E+00,9.268620E+01,1.188909E+06,1.021062E+06,4.877036E+00,5.532844E+04,1.832643E+00,0.000000E+00,0.000000E+00,1.832643E+00,0.000000E+00,9.680396E+00,1.235245E+05,1.068104E+05,4.072141E-01,2.369225E+04,5.776235E+00,6.404830E+04,5.842520E+04,4.072141E-01,4.116068E+03,2.546855E+01,3.646140E+05,3.651599E+05,1.881160E-02,1.094484E+03,1.881160E-02,0.000000E+00,0.000000E+00,1.881160E-02,1.901453E+02,5.248560E-01,7.544759E+03,7.449719E+03,1.881160E-01,1.094484E+04,1.881160E-01,0.000000E+00,0.000000E+00,1.881160E-01,1.901453E+03,4.989321E+00,7.174851E+04,7.075027E+04,1.881160E-02,1.094484E+03,1.881160E-02,0.000000E+00,0.000000E+00,1.881160E-02,1.901453E+02,5.014266E-01,7.210446E+03,7.111082E+03
11:00:00,1.444241E+00,8.402782E+04,1.444241E+00,0.000000E+00,0.000000E+00,1.444241E+00,1.379275E+04,5.503726E+00,7.136201E+04,6.308814E+04,2.515375E+00,7.556947E+04,1.832643E+00,0.000000E+00,0.000000E+00,1.832643E+00,0.000000E+00,1.010652E+01,1.296821E+05,1.134715E+05,3.318794E+01,6.816754E+05,1.832643E+01,0.000000E+00,0.000000E+00,1.832643E+01,0.000000E+00,9.222774E+01,1.197377E+06,1.029575E+06,4.803149E+00,5.593723E+04,1.832643E+00,0.000000E+00,0.000000E+00,1.832643E+00,0.000000E+00,9.733188E+00,1.254813E+05,1.088105E+05,4.072141E-01,2.369225E+04,5.776828E+00,6.405677E+04,5.843377E+04,4.072141E-01,3.888966E+03,2.546707E+01,3.648200E+05,3.653692E+05,1.881160E-02,1.094484E+03,1.881160E-02,0.000000E+00,0.000000E+00,1.881160E-02,1.796541E+02,5.248871E-01,7.555695E+03,7.460830E+03,1.881160E-01,1.094484E+04,1.881160E-01,0.000000E+00,0.000000E+00,1.881160E-01,1.796541E+03,4.988537E+00,7.184225E+04,7.084555E+04,1.881160E-02,1.094484E+03,1.881160E-02,0.000000E+00,0.000000E+00,1.881160E-02,1.796541E+02,5.021661E-01,7.231488E+03,7.132430E+03
